1,1648,10210895,53,95
1,1647,10212263,54,94
1,1646,10211363,54,95
1,1645,10211378,54,95
1,1646,10211820,54,96
1,1648,10212164,54,95
1,1649,10211795,54,95
1,1652,10212223,54,95
1,1652,10211682,54,95
1,1653,10211396,54,95
1,1651,10211594,54,94
1,1650,10211964,54,95
1,1653,10212392,54,95
1,1651,10211594,54,95
1,1652,10211766,54,95
1,1652,10211766,54,95
1,1654,10212651,54,95
1,1655,10211923,54,95
1,1655,10212735,54,95
1,1655,10212464,54,95
1,1655,10213006,54,95
1,1655,10212282,54,95
1,1654,10212110,54,95
1,1654,10213105,54,95
1,1655,10211653,53,94
1,1656,10212366,53,94
1,1655,10212552,53,94
1,1655,10212552,53,94
1,1654,10212381,53,94
1,1652,10212307,53,94
1,1652,10212849,54,94
1,1652,10211766,54,94
1,1652,10212307,54,94
1,1650,10212775,54,94
1,1650,10212505,54,94
1,1649,10211524,54,94
1,1649,10212336,54,94
1,1648,10211707,54,94
1,1649,10212878,54,94
1,1650,10212234,54,95
1,1649,10212962,54,95
1,1650,10212505,54,95
1,1649,10212336,54,95
1,1650,10212505,54,94
1,1651,10212592,54,94
1,1652,10213390,54,93
1,1653,10213562,54,95
1,1654,10212922,54,94
1,1655,10212823,54,95
1,1655,10212735,54,94
1,1653,10212479,54,94
1,1653,10212479,54,94
1,1654,10213192,54,94
1,1656,10212907,54,94
1,1656,10212450,54,94
1,1655,10212552,54,95
1,1655,10212735,54,94
1,1654,10212564,54,94
1,1653,10212392,54,94
1,1652,10212849,54,94
1,1651,10213218,54,94
1,1652,10212764,54,94
1,1652,10212849,54,94
1,1652,10212578,54,94
1,1651,10212406,53,94
1,1652,10213390,54,94
1,1654,10212651,54,94
1,1654,10213192,54,94
1,1653,10212392,54,94
1,1651,10212677,54,94
1,1652,10212849,54,94
1,1651,10212592,54,94
1,1651,10213134,54,94
1,1651,10212677,54,94
1,1653,10213562,54,94
1,1651,10212677,54,95
1,1652,10213390,54,94
1,1651,10212677,54,94
1,1653,10213021,54,94
1,1654,10213192,54,95
1,1656,10212992,54,95
1,1657,10212809,54,95
1,1656,10212992,54,95
1,1657,10213079,54,95
1,1656,10213533,54,94
1,1656,10213449,54,95
1,1652,10212849,54,94
1,1652,10213660,54,94
1,1653,10213475,54,94
1,1651,10213218,54,94
1,1648,10213331,54,94
1,1648,10212976,54,94
1,1647,10214428,54,94
1,1647,10213616,54,94
1,1647,10213700,54,94
1,1647,10213159,54,94
1,1647,10213346,54,93
1,1646,10214070,54,94
1,1645,10213814,54,94
1,1642,10213842,54,94
1,1642,10214384,54,94
1,1641,10214025,54,94
1,1641,10213670,54,94
1,1641,10214211,54,93
1,1642,10214384,54,93
1,1643,10214282,54,94
1,1644,10214183,54,94
1,1646,10213715,54,94
1,1649,10214585,54,94
1,1651,10214300,54,94
1,1650,10214400,54,94
1,1649,10214772,54,93
1,1648,10214871,54,94
1,1650,10215211,54,94
1,1649,10214585,54,94
1,1653,10214016,54,94
1,1653,10214374,54,93
1,1654,10214275,54,94
1,1654,10213734,54,94
1,1655,10214989,54,94
1,1654,10214817,54,94
1,1654,10215358,54,94
1,1652,10214389,54,94
1,1651,10214842,54,93
1,1651,10214842,54,94
1,1650,10215211,54,94
1,1650,10214671,54,94
1,1650,10215211,54,94
1,1650,10215211,54,94
1,1650,10215211,54,94
1,1651,10214842,54,94
1,1654,10214729,54,94
1,1653,10214557,54,94
1,1655,10214989,54,94
1,1654,10215358,54,94
1,1655,10215801,54,94
1,1654,10215900,54,94
1,1655,10215714,54,94
1,1653,10215640,54,94
1,1651,10215384,54,93
1,1650,10215753,54,94
1,1648,10215226,54,94
1,1648,10215496,54,94
1,1649,10215585,54,94
1,1649,10215585,54,94
1,1650,10215482,54,94
1,1650,10215482,54,94
1,1649,10215042,54,94
1,1651,10215841,54,94
1,1650,10215482,54,93
1,1650,10215482,54,94
1,1651,10215570,54,93
1,1652,10216367,54,94
1,1651,10215925,54,94
1,1651,10216382,54,93
1,1648,10215412,54,93
1,1647,10215782,54,93
1,1647,10215782,54,93
1,1647,10215782,54,93
1,1647,10216053,54,93
1,1647,10215325,54,94
1,1649,10216210,54,94
1,1650,10215753,54,93
1,1652,10216283,54,94
1,1652,10216367,54,94
1,1651,10215654,54,94
1,1653,10216269,54,94
1,1654,10215900,54,94
1,1652,10216283,54,93
1,1651,10216382,54,93
1,1650,10216024,54,93
1,1650,10216835,54,93
1,1651,10215841,54,93
1,1649,10215855,53,93
1,1647,10216407,54,93
1,1649,10215585,54,93
1,1650,10216294,54,93
1,1651,10217008,54,93
1,1653,10215998,54,93
1,1651,10215925,54,93
1,1652,10216013,54,93
1,1654,10216982,54,93
1,1655,10216613,54,94
1,1655,10216071,54,94
1,1656,10215699,54,93
1,1656,10215699,54,94
1,1655,10216071,53,93
1,1656,10216511,53,93
1,1654,10216982,53,93
1,1654,10216624,54,93
1,1657,10215786,54,93
1,1658,10217126,55,94
1,1661,10216559,55,94
1,1662,10217002,55,94
1,1663,10216900,55,94
1,1664,10216530,55,94
1,1668,10217317,55,94
1,1669,10216947,55,95
1,1672,10217189,56,95
1,1673,10217361,55,95
1,1673,10216820,55,96
1,1675,10217164,56,96
1,1677,10217775,56,96
1,1679,10217307,56,97
1,1681,10217735,56,97
1,1682,10217823,56,97
1,1684,10217537,56,97
1,1684,10217621,56,97
1,1686,10217881,56,98
1,1688,10217767,56,97
1,1689,10218394,56,97
1,1689,10217310,56,96
1,1690,10217211,56,98
1,1690,10217567,56,97
1,1693,10217457,56,97
1,1695,10218342,57,98
1,1695,10217075,57,97
1,1696,10218057,56,98
1,1697,10218144,56,98
1,1699,10217946,56,98
1,1702,10218459,56,98
1,1701,10217745,56,98
1,1701,10218203,56,98
1,1702,10217917,56,98
1,1704,10217903,56,98
1,1705,10218346,56,98
1,1706,10217975,57,98
1,1705,10217803,56,98
1,1706,10217975,56,98
1,1706,10217975,56,98
1,1706,10217705,56,98
1,1706,10217789,57,99
1,1707,10218689,56,98
1,1708,10218675,57,98
1,1710,10218118,57,99
1,1712,10217920,57,99
1,1715,10218436,56,99
1,1716,10218063,57,99
1,1720,10217850,57,99
1,1719,10218037,57,99
1,1720,10218750,57,99
1,1829,10235132,53,100
1,1830,10236391,53,100
1,1831,10235745,53,101
1,1832,10235190,53,100
1,1833,10235087,53,100
1,1835,10236246,53,100
1,1835,10236246,53,100
1,1834,10236346,53,101
1,1835,10235619,53,100
1,1836,10235791,53,101
1,1834,10236346,53,100
1,1833,10235817,53,100
1,1833,10236360,53,101
1,1834,10235989,53,101
1,1835,10236705,53,101
1,1836,10235791,53,102
1,1837,10236318,54,103
1,1838,10236132,54,104
1,1840,10236560,54,104
1,1841,10235561,54,104
1,1843,10235363,54,104
1,1844,10236346,54,104
1,1844,10236075,54,105
1,1845,10236246,55,105
1,1847,10236775,55,105
1,1847,10236590,55,105
1,1848,10236675,55,105
1,1848,10236219,55,105
1,1849,10236303,55,105
1,1850,10235933,55,105
1,1851,10236648,55,106
1,1852,10236277,55,106
1,1851,10236460,55,106
1,1853,10236805,55,106
1,1853,10236449,55,106
1,1855,10236334,55,106
1,1856,10236147,55,107
1,1856,10235875,55,106
1,1857,10236862,55,107
1,1856,10236503,55,107
1,1858,10236763,55,108
1,1859,10236032,55,109
1,1859,10236575,55,109
1,1860,10235932,54,109
1,1860,10236475,55,110
1,1860,10236475,55,110
1,1861,10236919,54,111
1,1862,10237091,55,111
1,1862,10236548,55,111
1,1862,10236904,55,111
1,1862,10237091,55,112
1,1864,10237160,55,112
1,1864,10236889,55,112
1,1863,10236992,55,111
1,1865,10237148,55,112
1,1865,10236246,55,112
1,1865,10236877,55,112
1,1867,10236590,54,111
1,1869,10236934,54,112
1,1869,10236934,55,112
1,1868,10236846,55,112
1,1869,10236934,55,112
1,1870,10237103,55,112
1,1868,10237305,54,112
1,1869,10236390,55,113
1,1871,10237275,55,113
1,1869,10237290,55,113
1,1870,10237103,55,112
1,1871,10236732,55,113
1,1872,10236903,55,113
1,1872,10236991,55,113
1,1872,10236903,55,113
1,1872,10236903,55,112
1,1871,10236819,55,113
1,1873,10237075,55,113
1,1872,10237534,54,113
1,1873,10237075,54,113
1,1873,10236803,55,112
1,1873,10237075,55,113
1,1873,10237160,55,113
1,1874,10236704,55,113
1,1874,10236704,55,113
1,1875,10237419,55,113
1,1875,10237060,55,113
1,1875,10237419,54,113
1,1875,10236789,55,113
1,1875,10236604,55,113
1,1875,10236876,55,112
1,1876,10237503,55,113
1,1876,10237048,55,113
1,1877,10236674,55,113
1,1877,10236589,55,113
1,1878,10237304,55,113
1,1877,10237217,55,113
1,1878,10236761,55,112
1,1878,10237932,55,113
1,1878,10237304,55,113
1,1878,10237032,55,113
1,1878,10237660,54,113
1,1879,10237017,54,112
1,1879,10236746,54,112
1,1879,10237017,54,113
1,1879,10237832,55,113
1,1879,10237560,55,113
1,1880,10236833,55,112
1,1880,10237189,55,113
1,1880,10237732,55,113
1,1879,10237560,55,112
1,1880,10237732,55,113
1,1880,10237732,54,112
1,1881,10237361,54,112
1,1881,10237633,54,112
1,1882,10237717,55,112
1,1881,10237361,54,112
1,1881,10237904,54,112
1,1881,10236817,55,113
1,1882,10237533,54,112
1,1882,10237533,54,113
1,1882,10237261,55,112
1,1882,10237533,55,112
1,1881,10237361,54,112
1,1882,10237174,55,112
1,1882,10237533,55,112
1,1881,10237089,54,112
1,1884,10236975,54,112
1,1883,10236615,54,112
1,1884,10237518,54,112
1,1884,10237331,54,112
1,1884,10237518,54,112
1,1883,10237158,54,111
1,1883,10237702,54,111
1,1883,10237158,54,111
1,1883,10237430,54,111
1,1884,10237874,54,111
1,1883,10237158,54,110
1,1881,10236817,54,111
1,1881,10237089,54,111
1,1881,10237817,54,110
1,1880,10236917,54,111
1,1880,10237189,54,111
1,1880,10237460,54,111
1,1880,10237732,54,110
1,1878,10237117,54,109
1,1878,10237117,54,109
1,1879,10237832,54,109
1,1878,10237389,54,109
1,1879,10237748,54,108
1,1878,10237304,54,109
1,1877,10236945,54,108
1,1878,10237389,53,108
1,1877,10238032,54,108
1,1877,10237488,54,108
1,1875,10237419,53,107
1,1876,10237503,53,107
1,1876,10238135,53,107
1,1876,10237775,54,107
1,1875,10237603,53,106
1,1873,10237432,53,106
1,1874,10237519,53,107
1,1873,10237975,53,107
1,1875,10237603,53,107
1,1874,10237519,53,106
1,1874,10237790,53,107
1,1873,10237160,53,106
1,1875,10237603,53,106
1,1872,10237534,53,106
1,1873,10237890,53,106
1,1872,10237990,53,106
1,1872,10237175,53,106
1,1872,10237718,53,106
1,1873,10237618,53,105
1,1872,10237718,53,106
1,1871,10237275,53,105
1,1871,10237546,53,105
1,1871,10237818,53,105
1,1869,10238021,53,105
1,1868,10237849,53,105
1,1868,10237577,53,104
1,1867,10237489,53,104
1,1868,10237849,53,104
1,1868,10237849,53,104
1,1867,10237489,53,104
1,1868,10237305,53,104
1,1867,10237133,53,104
1,1866,10238048,53,104
1,1864,10237248,53,103
1,1863,10237076,53,103
1,1863,10238162,53,103
1,1863,10237076,53,104
1,1861,10237275,53,103
1,1862,10237363,53,103
1,1861,10237275,52,102
1,1862,10236820,53,103
1,1861,10237462,53,103
1,1861,10237734,53,103
1,1860,10237019,52,102
1,1860,10236832,52,102
1,1859,10236575,53,102
1,1858,10236946,53,102
1,1858,10236675,52,102
1,1858,10237034,52,102
1,1859,10236303,53,102
1,1858,10236675,53,102
1,1856,10236503,52,102
1,1856,10236690,52,102
1,1857,10237133,52,101
1,1854,10236162,52,101
1,1856,10237317,52,101
1,1856,10236418,53,101
1,1856,10236775,53,102
1,1855,10236334,52,101
1,1855,10237061,52,100
1,1854,10236705,52,101
1,1854,10237248,52,101
1,1854,10237791,53,101
1,1853,10236533,52,101
1,1854,10236705,52,101
1,1854,10236705,53,101
1,1854,10236977,52,101
1,1853,10236533,52,101
1,1853,10236992,52,100
1,1854,10236617,52,100
1,1853,10236720,52,100
1,1853,10237535,52,101
1,1851,10236460,52,100
1,1851,10236732,52,100
1,1852,10236549,52,100
1,1851,10237191,52,100
1,1851,10236919,52,100
1,1851,10236189,52,100
1,1850,10236017,52,100
1,1850,10236560,52,100
1,1852,10236820,52,100
1,1850,10236747,52,99
1,1850,10236560,52,100
1,1850,10236017,52,100
1,1849,10237478,52,100
1,1849,10236663,52,99
1,1848,10236491,52,100
1,1849,10236663,52,99
1,1849,10236846,52,99
1,1848,10236763,52,98
1,1849,10236575,52,99
1,1849,10237390,52,99
1,1847,10236590,52,99
1,1847,10237405,52,99
1,1847,10236590,52,98
1,1846,10235875,52,99
1,1846,10236418,52,99
1,1845,10236789,52,98
1,1846,10236961,52,99
1,1846,10235875,52,99
1,1846,10236606,52,98
1,1845,10236246,52,99
1,1846,10236334,52,99
1,1845,10237332,52,99
1,1845,10237061,52,99
1,1845,10236162,52,99
1,1845,10237332,52,99
1,1846,10236418,52,98
1,1845,10237061,52,99
1,1844,10237160,52,98
1,1843,10236177,52,98
1,1843,10235906,52,98
1,1843,10236992,52,99
1,1843,10236720,52,98
1,1843,10236992,52,98
1,1842,10237363,52,98
1,1841,10237191,52,98
1,1841,10236376,52,98
1,1839,10236846,52,98
1,1839,10236303,52,98
1,1840,10237562,52,98
1,1840,10237290,52,98
1,1840,10237562,52,98
1,1839,10237390,52,98
1,1839,10237390,52,98
1,1838,10237034,52,98
1,1839,10237933,52,98
1,1837,10237676,52,98
1,1838,10237217,52,98
1,1837,10237589,52,97
1,1838,10237305,52,98
1,1837,10237589,52,98
1,1836,10237232,52,97
1,1838,10237217,52,97
1,1838,10238303,52,97
1,1837,10237589,52,97
1,1835,10237332,52,97
1,1836,10237420,52,97
1,1836,10237504,52,97
1,1836,10237504,52,97
1,1836,10237420,52,97
1,1835,10237603,52,97
1,1833,10237531,52,97
1,1834,10237619,52,98
1,1833,10237175,52,97
1,1833,10237718,52,97
1,1833,10238074,52,97
1,1832,10237817,52,97
1,1832,10237817,52,97
1,1833,10237446,52,97
1,1832,10237817,52,97
1,1832,10237817,52,97
1,1832,10237905,52,96
1,1832,10237817,52,97
1,1832,10238177,52,98
1,1830,10238104,52,97
1,1832,10237546,52,97
1,1830,10238375,52,97
1,1830,10238020,52,97
1,1830,10238020,52,97
1,1829,10237932,52,97
1,1830,10238563,52,97
1,1829,10238475,52,97
1,1828,10238489,52,97
1,1827,10237859,52,96
1,1827,10238402,52,97
1,1826,10238505,52,96
1,1826,10237874,52,96
1,1825,10238333,52,97
1,1826,10238689,52,96
1,1827,10238046,52,97
1,1824,10238245,52,97
1,1826,10238960,52,97
1,1825,10238333,52,97
1,1826,10238417,52,96
1,1823,10238073,52,97
1,1823,10238344,52,96
1,1824,10238245,52,97
1,1824,10238517,52,96
1,1824,10238245,52,96
1,1824,10238245,52,96
1,1823,10238260,52,97
1,1823,10238616,52,96
1,1823,10238344,52,96
1,1823,10239074,52,97
1,1822,10238990,52,96
1,1823,10238260,52,97
1,1823,10238532,52,97
1,1823,10238532,52,96
1,1823,10239159,52,96
1,1822,10238990,52,96
1,1822,10238718,52,97
1,1821,10238817,52,96
1,1821,10239273,52,97
1,1821,10238187,52,96
1,1820,10239101,52,97
1,1820,10239189,52,96
1,1820,10239189,52,97
1,1820,10238646,52,97
1,1820,10239101,52,97
1,1820,10238917,52,96
1,1820,10239101,52,96
1,1818,10238844,52,96
1,1819,10238932,52,96
1,1818,10238844,52,96
1,1819,10239475,52,96
1,1819,10238389,52,96
1,1817,10238588,52,96
1,1818,10239303,52,96
1,1817,10239486,52,96
1,1817,10240029,52,96
1,1815,10239688,52,96
1,1814,10239245,52,96
1,1815,10239417,52,96
1,1814,10239245,52,96
1,1814,10239157,52,96
1,1813,10239887,52,96
1,1813,10239531,52,96
1,1814,10239971,52,96
1,1813,10240429,52,96
1,1813,10239615,52,96
1,1814,10239971,52,96
1,1813,10239072,52,96
1,1814,10240242,52,96
1,1815,10239872,52,97
1,1814,10240330,52,96
1,1814,10239788,52,96
1,1814,10239700,52,96
1,1814,10239788,52,96
1,1813,10240158,52,96
1,1814,10239157,52,96
1,1813,10239615,52,96
1,1813,10239887,52,96
1,1813,10239887,52,96
1,1813,10239531,52,96
1,1814,10239971,52,96
1,1811,10240085,52,96
1,1811,10240357,52,96
1,1812,10240444,52,96
1,1812,10240528,52,96
1,1811,10240272,52,96
1,1811,10239814,52,95
1,1810,10240456,52,96
1,1810,10240642,52,96
1,1811,10240357,52,96
1,1810,10240456,52,96
1,1810,10240185,52,96
1,1809,10240558,52,96
1,1810,10240642,52,96
1,1808,10240200,52,96
1,1810,10240642,52,96
1,1809,10240830,52,96
1,1811,10239730,52,96
1,1811,10240628,52,96
1,1810,10240456,52,96
1,1808,10241014,52,96
1,1808,10240471,52,96
1,1810,10240728,52,96
1,1810,10241185,52,96
1,1808,10240471,52,95
1,1808,10240929,52,95
1,1808,10240929,52,96
1,1809,10241101,52,96
1,1808,10240386,52,96
1,1808,10241200,52,95
1,1807,10240757,52,96
1,1807,10240842,52,96
1,1808,10240929,52,96
1,1808,10240657,52,96
1,1806,10241128,52,96
1,1806,10241128,52,96
1,1806,10241128,52,96
1,1805,10240955,52,96
1,1805,10241043,52,95
1,1804,10241414,52,95
1,1805,10241043,52,95
1,1805,10241314,52,95
1,1803,10241428,52,96
1,1805,10241498,52,96
1,1804,10241054,52,95
1,1804,10241414,52,96
1,1803,10241784,52,96
1,1804,10241957,52,96
1,1804,10241326,52,95
1,1804,10241326,52,96
1,1804,10241597,52,94
1,1804,10241597,52,96
1,1803,10241700,52,95
1,1803,10240614,52,95
1,1803,10242056,52,95
1,1802,10241528,52,95
1,1803,10241700,52,96
1,1801,10241355,52,96
1,1801,10242170,52,96
1,1801,10241355,52,96
1,1801,10241898,52,96
1,1799,10241099,52,96
1,1800,10242082,52,95
1,1801,10242170,52,96
1,1800,10241183,52,96
1,1800,10240996,52,96
1,1800,10241454,52,96
1,1800,10241267,52,96
1,1801,10241627,52,95
1,1800,10241726,52,96
1,1799,10241553,52,96
1,1800,10242268,52,96
1,1800,10241183,52,96
1,1800,10241726,52,96
1,1800,10241726,52,96
1,1800,10241726,52,96
1,1800,10241183,52,96
1,1799,10241370,52,95
1,1799,10242184,52,96
1,1799,10242096,52,96
1,1799,10241282,52,96
1,1798,10241382,52,96
1,1798,10242012,52,96
1,1798,10241382,52,96
1,1798,10241382,52,95
1,1798,10241653,52,95
1,1797,10241568,52,96
1,1798,10242012,52,96
1,1798,10241924,52,96
1,1797,10241209,52,96
1,1797,10241839,52,96
1,1797,10241568,52,96
1,1797,10241297,52,96
1,1796,10241854,52,96
1,1795,10241139,52,96
1,1795,10241410,52,95
1,1796,10241667,52,96
1,1796,10241667,52,96
1,1795,10241224,52,96
1,1795,10241410,52,96
1,1795,10241410,52,96
1,1796,10242125,52,96
1,1796,10242125,52,96
1,1796,10241939,52,96
1,1796,10241040,52,96
1,1795,10242038,52,96
1,1796,10242125,52,96
1,1795,10241410,52,96
1,1795,10241410,52,96
1,1793,10241507,52,96
1,1795,10241410,52,96
1,1795,10241682,52,96
1,1794,10241320,52,96
1,1793,10240692,53,96
1,1795,10240953,53,96
1,1796,10241311,52,95
1,1796,10240498,52,96
1,1795,10241224,52,96
1,1795,10240953,53,96
1,1795,10240410,53,95
1,1795,10240597,53,96
1,1795,10240868,52,96
1,1795,10240868,52,96
1,1794,10240506,52,95
1,1793,10240692,52,96
1,1793,10241147,53,96
1,1792,10240521,53,96
1,1792,10240707,53,96
1,1792,10240792,53,96
1,1793,10240605,53,96
1,1790,10240448,53,96
1,1790,10240906,52,96
1,1791,10240264,53,95
1,1790,10240448,53,96
1,1790,10240719,53,96
1,1789,10240733,53,95
1,1790,10240635,53,95
1,1790,10240719,53,96
1,1789,10240550,53,96
1,1790,10241261,52,95
1,1790,10240635,52,96
1,1788,10239835,53,96
1,1788,10240378,52,96
1,1787,10240205,52,95
1,1787,10240748,52,96
1,1787,10240660,53,95
1,1787,10241203,52,95
1,1787,10240748,52,95
1,1787,10240748,53,95
1,1787,10240748,52,96
1,1788,10240290,53,95
1,1788,10240290,53,96
1,1788,10240378,53,96
1,1788,10240378,53,95
1,1787,10239663,53,96
1,1787,10240205,52,95
1,1787,10240477,53,96
1,1788,10240107,52,95
1,1787,10240205,52,95
1,1786,10240576,53,95
1,1785,10239861,53,95
1,1785,10240132,53,95
1,1786,10240576,53,96
1,1786,10239762,53,95
1,1787,10240477,53,95
1,1787,10240205,53,95
1,1786,10241118,53,95
1,1787,10240205,53,95
1,1786,10239491,53,96
1,1784,10239689,53,95
1,1784,10239689,53,95
1,1786,10239949,53,95
1,1786,10240221,52,95
1,1785,10239861,53,95
1,1785,10240403,53,95
1,1784,10239960,53,94
1,1784,10240232,53,95
1,1784,10240147,53,95
1,1784,10239689,53,95
1,1783,10239246,53,95
1,1784,10239604,53,96
1,1784,10239689,53,95
1,1783,10239975,53,95
1,1782,10239619,53,95
1,1782,10239348,53,95
1,1783,10239161,53,95
1,1782,10239348,53,95
1,1781,10239718,53,95
1,1783,10239975,53,95
1,1781,10238633,53,95
1,1781,10239718,53,94
1,1781,10239176,53,95
1,1781,10239631,53,95
1,1780,10239458,53,95
1,1781,10239718,53,95
1,1781,10239631,53,95
1,1780,10239546,53,94
1,1779,10239374,53,95
1,1780,10240089,53,95
1,1780,10239546,53,95
1,1779,10239916,53,95
1,1779,10239289,53,95
1,1778,10239202,53,95
1,1780,10239187,53,95
1,1779,10238204,53,95
1,1779,10239103,53,95
1,1779,10239645,53,95
1,1778,10239744,53,94
1,1779,10239374,53,95
1,1778,10239202,53,95
1,1778,10239660,53,95
1,1778,10239202,53,95
1,1778,10238575,53,94
1,1777,10239572,53,95
1,1776,10238945,53,95
1,1777,10239029,53,95
1,1777,10239029,53,95
1,1777,10239029,53,94
1,1775,10238960,53,95
1,1775,10239231,53,95
1,1775,10238960,53,95
1,1774,10238516,53,94
1,1775,10238689,53,95
1,1776,10238860,53,94
1,1776,10238860,53,95
1,1775,10239231,53,94
1,1774,10238516,53,94
1,1774,10239059,53,94
1,1774,10238516,53,95
1,1775,10238689,53,94
1,1774,10238788,53,94
1,1773,10239242,53,95
1,1773,10238886,53,94
1,1772,10239073,53,94
1,1774,10239059,53,94
1,1772,10239800,53,94
1,1773,10238615,53,94
1,1774,10239330,53,94
1,1773,10238886,53,94
1,1774,10239601,53,94
1,1772,10239257,53,94
1,1773,10239700,53,95
1,1773,10238886,53,95
1,1772,10238714,53,94
1,1772,10239345,53,94
1,1772,10239257,53,95
1,1771,10239443,53,95
1,1771,10239627,53,95
1,1770,10240085,53,95
1,1771,10240441,53,95
1,1772,10239800,53,95
1,1770,10240085,53,95
1,1771,10240170,53,95
1,1770,10239455,53,95
1,1770,10239997,53,95
1,1770,10240085,53,95
1,1770,10239542,53,94
1,1770,10240539,53,94
1,1770,10240085,53,94
1,1769,10239913,53,94
1,1769,10239285,53,95
1,1768,10240554,53,94
1,1769,10240455,53,94
1,1770,10239455,53,95
1,1770,10239997,53,94
1,1769,10240914,53,94
1,1768,10240199,53,94
1,1768,10240554,53,95
1,1769,10239828,53,94
1,1767,10240110,53,95
1,1766,10239939,53,94
1,1766,10239854,53,94
1,1767,10240110,53,94
1,1767,10240297,53,94
1,1766,10240396,53,94
1,1767,10240026,53,94
1,1767,10240026,53,94
1,1767,10240297,53,94
1,1767,10240382,53,94
1,1767,10240026,53,94
1,1769,10240371,53,94
1,1767,10240026,53,95
1,1767,10240297,53,94
1,1768,10239656,53,95
1,1766,10239667,53,95
1,1768,10240741,53,95
1,1767,10238942,53,94
1,1767,10240568,53,95
1,1767,10240297,53,95
1,1766,10239854,53,95
1,1767,10240568,53,95
1,1767,10240568,53,94
1,1766,10240125,53,95
1,1766,10239854,53,94
1,1767,10240026,53,94
1,1766,10239854,53,94
1,1766,10239854,53,95
1,1765,10240312,53,95
1,1766,10239854,53,95
1,1766,10238853,53,94
1,1766,10239939,53,95
1,1766,10239311,53,94
1,1767,10240568,53,94
1,1766,10240396,53,94
1,1766,10239939,53,95
1,1766,10239854,53,94
1,1766,10239311,53,95
1,1765,10239953,53,95
1,1765,10240225,53,94
1,1765,10240225,53,95
1,1764,10239869,53,95
1,1765,10240225,53,94
1,1764,10240052,53,95
1,1764,10240323,53,95
1,1763,10239883,53,95
1,1763,10240510,53,95
1,1764,10240052,53,95
1,1762,10239710,53,94
1,1763,10239883,53,94
1,1763,10239883,53,94
1,1761,10240437,53,95
1,1761,10240165,53,94
1,1760,10240081,53,94
1,1761,10240165,53,94
1,1762,10240525,53,95
1,1761,10240165,53,94
1,1758,10240278,53,94
1,1759,10239909,53,94
1,1760,10240352,53,94
1,1758,10240008,53,94
1,1758,10240278,53,94
1,1759,10240451,53,94
1,1758,10240278,53,94
1,1757,10240920,53,94
1,1758,10241092,53,94
1,1759,10240367,53,94
1,1759,10240909,53,94
1,1758,10241364,53,94
1,1758,10240550,53,94
1,1758,10240821,53,94
1,1757,10240649,53,94
1,1757,10240649,53,94
1,1757,10241378,53,94
1,1757,10240649,53,94
1,1756,10240748,53,94
1,1757,10240564,53,94
1,1756,10241019,53,94
1,1755,10240308,53,94
1,1756,10241019,53,94
1,1756,10241561,53,94
1,1756,10240664,53,94
1,1757,10240649,53,94
1,1757,10240649,53,94
1,1757,10240649,53,94
1,1757,10240649,53,94
